,date,YYYYMMDD,HH,DD,FH,FF,FX,T,T10N,TD,SQ,Q,DR,RH,P,VV,N,U,WW,IX,M,R,S,O,Y,AT,DAF,Day-ahead Price [EUR/MWh]
2068,2019-03-28 05:00:00,20190328,5,270,10,10,20,72,,62,0,0,0,0,10350,50,8.0,93,10.0,7,0,0,0,0,0,44281.0,50505.0,35.05
2069,2019-03-28 06:00:00,20190328,6,260,10,10,20,75,58.0,64,0,1,0,-1,10353,44,8.0,92,51.0,7,0,1,0,0,0,50350.0,55870.0,48.0
2070,2019-03-28 07:00:00,20190328,7,250,10,10,20,83,,70,0,17,0,-1,10357,50,8.0,91,23.0,7,0,1,0,0,0,58558.0,63623.0,72.47
2071,2019-03-28 08:00:00,20190328,8,270,20,20,40,91,,62,0,37,0,0,10358,58,8.0,81,10.0,7,0,0,0,0,0,63670.0,68416.0,76.18
2072,2019-03-28 09:00:00,20190328,9,270,20,30,40,96,,65,0,56,0,0,10358,66,8.0,80,2.0,7,0,0,0,0,0,65510.0,68402.0,77.3
2073,2019-03-28 10:00:00,20190328,10,230,30,20,50,94,,74,0,50,0,0,10360,60,8.0,87,,5,0,0,0,0,0,65853.0,66399.0,74.78
2074,2019-03-28 11:00:00,20190328,11,990,10,10,30,103,,74,2,88,0,-1,10360,61,8.0,81,81.0,7,0,1,0,0,0,65603.0,64458.0,70.65
2075,2019-03-28 12:00:00,20190328,12,350,10,20,30,101,70.0,74,0,24,0,-1,10359,70,8.0,83,23.0,7,0,1,0,0,0,65479.0,63358.0,68.37
2076,2019-03-28 13:00:00,20190328,13,360,20,20,40,97,,74,0,19,0,-1,10356,59,8.0,85,23.0,7,0,1,0,0,0,65902.0,62988.0,58.28
2077,2019-03-28 14:00:00,20190328,14,30,10,10,20,104,,70,0,37,0,0,10354,62,8.0,79,,5,0,0,0,0,0,65838.0,63002.0,47.47
2078,2019-03-28 15:00:00,20190328,15,50,10,10,20,107,,71,0,49,0,0,10351,65,8.0,78,2.0,7,0,0,0,0,0,65799.0,63195.0,44.07
2079,2019-03-28 16:00:00,20190328,16,0,10,0,20,112,,70,0,56,0,0,10347,71,8.0,75,,5,0,0,0,0,0,66011.0,64717.0,42.35
2080,2019-03-28 17:00:00,20190328,17,150,10,10,20,108,,63,0,31,0,0,10345,75,8.0,73,,5,0,0,0,0,0,66998.0,67642.0,40.72
2081,2019-03-28 18:00:00,20190328,18,150,10,10,20,103,96.0,64,0,8,0,0,10346,75,8.0,76,2.0,7,0,0,0,0,0,64249.0,66142.0,40.16
2082,2019-03-28 19:00:00,20190328,19,130,10,10,10,81,,65,0,0,0,0,10347,70,7.0,89,,5,0,0,0,0,0,62765.0,66522.0,45.99
2083,2019-03-28 20:00:00,20190328,20,70,10,10,10,86,,71,0,0,0,0,10348,68,8.0,90,,5,0,0,0,0,0,62250.0,64304.0,45.56
2084,2019-03-28 21:00:00,20190328,21,70,10,10,10,78,,64,0,0,0,0,10350,63,4.0,90,,5,0,0,0,0,0,58777.0,60357.0,39.32
2085,2019-03-28 22:00:00,20190328,22,0,0,0,10,54,,51,0,0,0,0,10350,43,0.0,97,10.0,7,0,0,0,0,0,54005.0,55393.0,45.39
2086,2019-03-28 23:00:00,20190328,23,70,0,10,10,40,,38,0,0,0,0,10348,3,0.0,99,34.0,7,1,0,0,0,0,49798.0,51138.0,38.46
2087,2019-03-29 00:00:00,20190328,24,70,10,10,10,30,9.0,28,0,0,0,0,10344,3,0.0,99,33.0,7,1,0,0,0,0,46025.0,47656.0,44.44
2088,2019-03-29 01:00:00,20190329,1,70,10,10,10,25,,23,0,0,0,0,10338,5,0.0,99,32.0,7,1,0,0,0,0,43260.0,45385.0,40.0
2089,2019-03-29 02:00:00,20190329,2,990,10,10,10,18,,18,0,0,0,0,10333,4,0.0,100,34.0,7,1,0,0,0,0,42362.0,44560.0,36.0
2090,2019-03-29 03:00:00,20190329,3,0,10,0,10,10,,7,0,0,0,0,10332,19,0.0,98,20.0,7,1,0,0,0,0,42336.0,44052.0,35.05
2091,2019-03-29 04:00:00,20190329,4,160,10,10,10,9,,9,0,0,0,0,10331,4,0.0,100,34.0,7,1,0,0,0,0,42925.0,44079.0,34.0
2092,2019-03-29 05:00:00,20190329,5,160,10,10,10,8,,8,0,0,0,0,10331,5,0.0,99,32.0,7,1,0,0,0,0,45042.0,45696.0,39.0
2093,2019-03-29 06:00:00,20190329,6,120,10,10,10,12,-20.0,9,0,4,0,0,10330,13,0.0,98,20.0,7,1,0,0,0,0,51050.0,51235.0,46.62
2094,2019-03-29 07:00:00,20190329,7,0,10,0,10,44,,41,5,36,0,0,10329,46,0.0,98,10.0,7,0,0,0,0,0,58965.0,58541.0,58.28
2095,2019-03-29 08:00:00,20190329,8,0,0,0,10,86,,55,10,93,0,0,10329,57,0.0,81,10.0,7,0,0,0,0,0,63224.0,63399.0,74.34
2096,2019-03-29 09:00:00,20190329,9,190,10,10,20,117,,55,10,147,0,0,10325,59,0.0,66,4.0,7,0,0,0,0,0,63716.0,65001.0,89.17
2097,2019-03-29 10:00:00,20190329,10,140,20,20,40,131,,57,10,195,0,0,10320,57,0.0,60,4.0,7,0,0,0,0,0,62522.0,64425.0,80.9
2098,2019-03-29 11:00:00,20190329,11,990,20,10,40,142,,57,10,229,0,0,10312,59,0.0,56,4.0,7,0,0,0,0,0,60825.0,64075.0,64.37
2099,2019-03-29 12:00:00,20190329,12,190,20,20,40,153,-9.0,65,10,241,0,0,10304,58,0.0,55,4.0,7,0,0,0,0,0,58513.0,63497.0,51.17
2100,2019-03-29 13:00:00,20190329,13,170,20,20,40,160,,61,10,237,0,0,10298,58,0.0,51,4.0,7,0,0,0,0,0,57987.0,62873.0,44.9
2101,2019-03-29 14:00:00,20190329,14,180,20,20,40,160,,64,10,215,0,0,10287,60,0.0,53,,5,0,0,0,0,0,57161.0,63039.0,37.6
2102,2019-03-29 15:00:00,20190329,15,150,20,20,50,162,,55,10,176,0,0,10279,62,0.0,49,,5,0,0,0,0,0,56558.0,63689.0,39.63
2103,2019-03-29 16:00:00,20190329,16,160,20,20,40,168,,56,10,125,0,0,10272,64,0.0,47,,5,0,0,0,0,0,56764.0,65188.0,38.92
2104,2019-03-29 17:00:00,20190329,17,160,20,20,40,159,,68,10,67,0,0,10268,66,0.0,54,,5,0,0,0,0,0,58018.0,67323.0,42.27
2105,2019-03-29 18:00:00,20190329,18,30,20,30,50,139,121.0,71,5,18,0,0,10264,58,0.0,63,4.0,7,0,0,0,0,0,58044.0,66300.0,44.99
2106,2019-03-29 19:00:00,20190329,19,40,20,20,40,117,,70,0,0,0,0,10265,57,0.0,72,4.0,7,0,0,0,0,0,58748.0,67059.0,62.6
2107,2019-03-29 20:00:00,20190329,20,50,20,20,30,94,,65,0,0,0,0,10265,56,0.0,82,10.0,7,0,0,0,0,0,60434.0,64528.0,62.69
2108,2019-03-29 21:00:00,20190329,21,40,20,10,30,82,,62,0,0,0,0,10261,50,0.0,87,10.0,7,0,0,0,0,0,57878.0,60732.0,45.5
2109,2019-03-29 22:00:00,20190329,22,50,10,10,20,63,,55,0,0,0,0,10257,29,0.0,94,10.0,7,0,0,0,0,0,53451.0,56408.0,44.62
2110,2019-03-29 23:00:00,20190329,23,90,20,20,20,53,,49,0,0,0,0,10252,20,0.0,97,10.0,7,0,0,0,0,0,49203.0,52489.0,40.87
2111,2019-03-30 00:00:00,20190329,24,60,10,10,20,51,21.0,50,0,0,0,0,10246,17,0.0,98,10.0,7,0,0,0,0,0,45379.0,49105.0,35.69
2112,2019-03-30 01:00:00,20190330,1,120,10,30,30,39,,38,0,0,0,0,10239,8,0.0,98,34.0,7,1,0,0,0,0,42850.0,46921.0,35.8
2113,2019-03-30 02:00:00,20190330,2,140,30,30,40,52,,49,0,0,0,0,10231,40,0.0,97,20.0,7,1,0,0,0,0,41956.0,46057.0,31.68
2114,2019-03-30 03:00:00,20190330,3,150,20,20,40,59,,51,0,0,0,0,10227,56,0.0,94,10.0,7,0,0,0,0,0,41822.0,46056.0,32.11
2115,2019-03-30 04:00:00,20190330,4,160,10,10,30,48,,45,0,0,0,0,10224,50,5.0,98,10.0,7,0,0,0,0,0,42507.0,46554.0,30.79
2116,2019-03-30 05:00:00,20190330,5,160,10,10,20,54,,50,0,0,0,0,10221,57,7.0,96,10.0,7,0,0,0,0,0,44604.0,48191.0,33.57
2117,2019-03-30 06:00:00,20190330,6,150,20,30,30,63,12.0,51,2,6,0,0,10218,58,5.0,92,10.0,7,0,0,0,0,0,49950.0,53625.0,37.03
2118,2019-03-30 07:00:00,20190330,7,160,20,20,40,88,,58,8,44,0,0,10218,63,1.0,81,,5,0,0,0,0,0,55916.0,60973.0,51.0
2119,2019-03-30 08:00:00,20190330,8,170,20,20,30,103,,63,4,78,0,0,10219,65,4.0,76,,5,0,0,0,0,0,60642.0,66592.0,52.79
2120,2019-03-30 09:00:00,20190330,9,150,20,20,30,126,,76,8,130,0,0,10218,66,1.0,71,,5,0,0,0,0,0,62177.0,67983.0,69.6
2121,2019-03-30 10:00:00,20190330,10,200,20,20,30,147,,69,10,206,0,0,10215,66,4.0,59,,5,0,0,0,0,0,60342.0,67016.0,65.0
2122,2019-03-30 11:00:00,20190330,11,220,10,10,40,166,,79,10,224,0,0,10212,66,5.0,56,,5,0,0,0,0,0,58790.0,66278.0,61.94
2123,2019-03-30 12:00:00,20190330,12,240,20,20,50,172,47.0,87,10,229,0,0,10210,66,6.0,57,,5,0,0,0,0,0,56368.0,64841.0,55.0
2124,2019-03-30 13:00:00,20190330,13,240,30,30,50,178,,87,10,238,0,0,10207,64,2.0,55,,5,0,0,0,0,0,54053.0,64484.0,54.2
2125,2019-03-30 14:00:00,20190330,14,280,30,30,60,173,,75,8,184,0,0,10204,64,5.0,52,,5,0,0,0,0,0,53530.0,64766.0,47.13
2126,2019-03-30 15:00:00,20190330,15,270,30,20,60,171,,77,1,81,0,0,10203,62,8.0,53,,5,0,0,0,0,0,54683.0,65079.0,46.81
2127,2019-03-30 16:00:00,20190330,16,320,30,30,60,163,,69,1,50,0,0,10203,61,7.0,53,,5,0,0,0,0,0,55368.0,65790.0,46.34
2128,2019-03-30 17:00:00,20190330,17,330,30,30,50,156,,65,8,59,0,0,10205,60,2.0,54,,5,0,0,0,0,0,57370.0,66721.0,49.86
2129,2019-03-30 18:00:00,20190330,18,320,20,20,50,140,120.0,67,5,14,0,0,10206,60,0.0,61,,5,0,0,0,0,0,57097.0,64153.0,44.5
2130,2019-03-30 19:00:00,20190330,19,360,20,20,30,125,,63,0,0,0,0,10212,61,2.0,65,,5,0,0,0,0,0,56136.0,63283.0,55.91
2131,2019-03-30 20:00:00,20190330,20,360,20,20,40,106,,58,0,0,0,0,10213,59,1.0,71,4.0,7,0,0,0,0,0,56597.0,60748.0,58.11
2132,2019-03-30 21:00:00,20190330,21,20,20,10,30,106,,64,0,0,0,0,10216,57,8.0,75,4.0,7,0,0,0,0,0,54432.0,56767.0,42.4
2133,2019-03-30 22:00:00,20190330,22,20,20,10,30,92,,63,0,0,0,0,10217,50,4.0,82,10.0,7,0,0,0,0,0,50872.0,52870.0,47.4
2134,2019-03-30 23:00:00,20190330,23,360,10,20,30,86,,65,0,0,0,0,10222,50,5.0,86,10.0,7,0,0,0,0,0,47849.0,50003.0,36.9
2135,2019-03-31 00:00:00,20190330,24,20,20,20,50,82,46.0,68,0,0,0,0,10222,26,0.0,91,10.0,7,0,0,0,0,0,44221.0,48648.0,42.8
2136,2019-03-31 01:00:00,20190331,1,50,20,20,40,67,,63,0,0,0,0,10223,13,1.0,96,10.0,7,0,0,0,0,0,41536.0,46724.0,40.75
2137,2019-03-31 02:00:00,20190331,2,40,20,20,40,71,,57,0,0,0,0,10227,39,7.0,91,10.0,7,0,0,0,0,0,40023.0,45586.0,39.9
2138,2019-03-31 03:00:00,20190331,3,20,30,40,60,73,,52,0,0,0,0,10228,56,8.0,86,10.0,7,0,0,0,0,0,39964.0,45052.0,44.9
2139,2019-03-31 04:00:00,20190331,4,30,40,40,70,70,,56,0,0,0,0,10232,57,8.0,91,10.0,7,0,0,0,0,0,40173.0,44871.0,44.62
2140,2019-03-31 05:00:00,20190331,5,30,40,40,80,69,,59,0,0,0,0,10237,56,8.0,93,10.0,7,0,0,0,0,0,40960.0,45224.0,42.43
2141,2019-03-31 06:00:00,20190331,6,40,40,40,70,71,47.0,56,0,1,0,0,10243,61,8.0,90,,5,0,0,0,0,0,43126.0,46392.0,42.4
2142,2019-03-31 07:00:00,20190331,7,40,30,30,70,75,,57,0,14,0,0,10249,63,8.0,88,,5,0,0,0,0,0,45737.0,49310.0,47.8
2143,2019-03-31 08:00:00,20190331,8,40,40,50,80,82,,54,0,36,0,0,10253,67,8.0,82,,5,0,0,0,0,0,49028.0,53045.0,48.3
2144,2019-03-31 09:00:00,20190331,9,30,50,50,90,84,,46,0,52,0,0,10259,75,8.0,76,,5,0,0,0,0,0,51067.0,56467.0,59.94
2145,2019-03-31 10:00:00,20190331,10,40,50,50,90,91,,44,4,114,0,0,10261,75,8.0,72,,5,0,0,0,0,0,49986.0,56585.0,64.32
2146,2019-03-31 11:00:00,20190331,11,60,60,50,90,106,,48,8,204,0,0,10262,80,7.0,67,,5,0,0,0,0,0,48517.0,55556.0,43.1
2147,2019-03-31 12:00:00,20190331,12,50,50,60,90,114,68.0,38,9,237,0,0,10260,73,1.0,59,,5,0,0,0,0,0,46962.0,54076.0,38.0
2148,2019-03-31 13:00:00,20190331,13,20,50,60,90,116,,26,10,230,0,0,10259,81,6.0,54,,5,0,0,0,0,0,46933.0,52085.0,37.4
2149,2019-03-31 14:00:00,20190331,14,40,50,60,90,121,,27,10,222,0,0,10253,80,0.0,52,,5,0,0,0,0,0,48020.0,51560.0,37.4
2150,2019-03-31 15:00:00,20190331,15,40,50,50,80,118,,27,10,184,0,0,10252,78,1.0,53,,5,0,0,0,0,0,48622.0,52492.0,37.25
2151,2019-03-31 16:00:00,20190331,16,40,50,60,90,113,,9,10,135,0,0,10251,80,0.0,48,,5,0,0,0,0,0,49841.0,54446.0,38.01
2152,2019-03-31 17:00:00,20190331,17,50,60,60,90,107,,4,10,77,0,0,10252,80,0.0,49,,5,0,0,0,0,0,51682.0,56977.0,43.71
2153,2019-03-31 18:00:00,20190331,18,40,60,60,120,92,81.0,14,7,23,0,0,10253,83,0.0,57,,5,0,0,0,0,0,52081.0,56293.0,50.0
2154,2019-03-31 19:00:00,20190331,19,40,60,60,100,79,,7,0,0,0,0,10259,82,0.0,60,,5,0,0,0,0,0,52100.0,56905.0,52.4
2155,2019-03-31 20:00:00,20190331,20,50,60,70,100,68,,0,0,0,0,0,10265,80,0.0,61,,5,0,0,0,0,0,52486.0,55620.0,62.74
2156,2019-03-31 21:00:00,20190331,21,50,60,60,100,55,,-2,0,0,0,0,10268,80,0.0,66,,5,0,0,0,0,0,50449.0,52469.0,65.0
2157,2019-03-31 22:00:00,20190331,22,50,50,50,90,45,,-4,0,0,0,0,10271,75,0.0,70,,5,0,0,0,0,0,47649.0,50259.0,68.82
2158,2019-03-31 23:00:00,20190331,23,50,50,50,70,38,,-16,0,0,0,0,10270,80,0.0,67,,5,0,0,0,0,0,44451.0,47482.0,45.79
2159,2019-04-01 00:00:00,20190331,24,50,60,60,90,33,23.0,-21,0,0,0,0,10268,80,0.0,67,,5,0,0,0,0,0,41516.0,45338.0,50.89
2160,2019-04-01 01:00:00,20190401,1,50,50,60,90,29,,-23,0,0,0,0,10266,80,0.0,68,,5,0,0,0,0,0,39444.0,43628.0,38.81
2161,2019-04-01 02:00:00,20190401,2,50,50,50,80,23,,-24,0,0,0,0,10263,75,0.0,71,,5,0,0,0,0,0,38262.0,43399.0,37.1
2162,2019-04-01 03:00:00,20190401,3,50,50,50,80,20,,-24,0,0,0,0,10258,75,0.0,72,,5,0,0,0,0,0,37690.0,43265.0,34.1
2163,2019-04-01 04:00:00,20190401,4,50,50,40,80,16,,-26,0,0,0,0,10255,75,0.0,73,,5,0,0,0,0,0,37717.0,43108.0,34.0
2164,2019-04-01 05:00:00,20190401,5,40,40,30,70,6,,-25,0,0,0,0,10252,75,0.0,79,,5,0,0,0,0,0,37829.0,43365.0,34.0
2165,2019-04-01 06:00:00,20190401,6,50,30,30,60,11,-10.0,-24,3,8,0,0,10252,75,0.0,77,,5,0,0,0,0,0,38734.0,44307.0,35.6
2166,2019-04-01 07:00:00,20190401,7,50,30,40,60,27,,-17,10,50,0,0,10248,75,0.0,72,,5,0,0,0,0,0,40324.0,45402.0,35.0
2167,2019-04-01 08:00:00,20190401,8,70,40,40,60,52,,-9,10,111,0,0,10244,80,0.0,64,,5,0,0,0,0,0,43562.0,47295.0,37.4
2168,2019-04-01 09:00:00,20190401,9,80,40,40,70,75,,5,10,168,0,0,10239,79,0.0,61,,5,0,0,0,0,0,46815.0,48994.0,39.9
2169,2019-04-01 10:00:00,20190401,10,80,40,40,60,103,,18,10,214,0,0,10233,81,0.0,55,,5,0,0,0,0,0,48193.0,49172.0,38.0
2170,2019-04-01 11:00:00,20190401,11,90,50,50,80,113,,17,10,246,0,0,10224,79,0.0,51,,5,0,0,0,0,0,48560.0,48086.0,36.4
2171,2019-04-01 12:00:00,20190401,12,90,50,40,80,128,3.0,2,10,260,0,0,10215,81,0.0,42,,5,0,0,0,0,0,47942.0,47528.0,35.2
2172,2019-04-01 13:00:00,20190401,13,90,40,40,70,137,,2,10,255,0,0,10206,80,0.0,39,,5,0,0,0,0,0,46521.0,47033.0,34.8
2173,2019-04-01 14:00:00,20190401,14,110,40,30,70,138,,-1,10,231,0,0,10197,81,0.0,38,,5,0,0,0,0,0,45507.0,46928.0,33.9
2174,2019-04-01 15:00:00,20190401,15,160,30,30,70,144,,0,10,190,0,0,10187,79,0.0,37,,5,0,0,0,0,0,45233.0,47380.0,32.4
2175,2019-04-01 16:00:00,20190401,16,150,40,40,70,139,,8,10,139,0,0,10177,81,0.0,40,,5,0,0,0,0,0,45601.0,49641.0,34.0
2176,2019-04-01 17:00:00,20190401,17,150,30,30,60,131,,11,10,78,0,0,10173,81,0.0,44,,5,0,0,0,0,0,48326.0,53303.0,38.4
2177,2019-04-01 18:00:00,20190401,18,140,30,20,60,112,86.0,14,7,23,0,0,10169,82,0.0,50,,5,0,0,0,0,0,49739.0,54770.0,56.5
2178,2019-04-01 19:00:00,20190401,19,90,20,20,40,80,,17,0,0,0,0,10167,82,0.0,64,,5,0,0,0,0,0,49677.0,55395.0,61.5
2179,2019-04-01 20:00:00,20190401,20,90,20,20,30,67,,16,0,0,0,0,10164,80,0.0,69,,5,0,0,0,0,0,50640.0,55430.0,72.4
2180,2019-04-01 21:00:00,20190401,21,90,20,20,30,58,,13,0,0,0,0,10158,75,0.0,73,,5,0,0,0,0,0,49522.0,53657.0,59.72
2181,2019-04-01 22:00:00,20190401,22,90,20,20,20,43,,20,0,0,0,0,10149,70,0.0,85,,5,0,0,0,0,0,47150.0,51214.0,50.0
2182,2019-04-01 23:00:00,20190401,23,100,20,20,30,31,,16,0,0,0,0,10141,70,1.0,89,,5,0,0,0,0,0,43861.0,48016.0,50.0
2183,2019-04-02 00:00:00,20190401,24,110,20,20,30,30,-2.0,12,0,0,0,0,10133,70,7.0,88,,5,0,0,0,0,0,40793.0,45976.0,56.17
2184,2019-04-02 01:00:00,20190402,1,120,20,20,30,24,,14,0,0,0,0,10123,65,2.0,92,,5,0,0,0,0,0,38690.0,44880.0,36.7
2185,2019-04-02 02:00:00,20190402,2,140,30,30,40,34,,14,0,0,0,0,10114,70,0.0,86,,5,0,0,0,0,0,38128.0,44813.0,32.5
2186,2019-04-02 03:00:00,20190402,3,140,30,40,60,63,,22,0,0,0,0,10105,69,0.0,75,,5,0,0,0,0,0,37923.0,45240.0,32.5
2187,2019-04-02 04:00:00,20190402,4,140,40,40,50,64,,25,0,0,0,0,10096,67,1.0,76,,5,0,0,0,0,0,37951.0,46105.0,32.4
2188,2019-04-02 05:00:00,20190402,5,140,40,40,60,70,,31,0,0,0,0,10090,65,7.0,76,,5,0,0,0,0,0,38650.0,48346.0,34.0
2189,2019-04-02 06:00:00,20190402,6,140,40,50,60,71,-8.0,33,0,5,0,0,10082,65,7.0,76,,5,0,0,0,0,0,40535.0,53837.0,37.4
2190,2019-04-02 07:00:00,20190402,7,140,40,30,70,85,,42,2,40,0,0,10074,66,4.0,74,,5,0,0,0,0,0,41974.0,61263.0,38.2
2191,2019-04-02 08:00:00,20190402,8,150,40,50,80,107,,49,10,103,0,0,10063,65,8.0,66,,5,0,0,0,0,0,45292.0,66418.0,44.33
2192,2019-04-02 09:00:00,20190402,9,160,40,50,70,114,,59,1,91,0,0,10056,65,8.0,68,,5,0,0,0,0,0,48567.0,67132.0,50.08
2193,2019-04-02 10:00:00,20190402,10,160,50,50,70,142,,70,8,182,0,0,10050,64,8.0,61,,5,0,0,0,0,0,49903.0,63354.0,55.31
2194,2019-04-02 11:00:00,20190402,11,180,50,50,80,150,,69,4,166,0,0,10044,63,8.0,58,,5,0,0,0,0,0,50116.0,60843.0,55.43
2195,2019-04-02 12:00:00,20190402,12,190,50,40,110,130,62.0,77,0,50,0,-1,10039,61,8.0,69,81.0,7,0,1,0,0,0,49888.0,59162.0,40.0
2196,2019-04-02 13:00:00,20190402,13,190,30,30,70,122,,85,0,31,8,1,10030,62,8.0,78,51.0,7,0,1,0,0,0,49052.0,59139.0,36.7
2197,2019-04-02 14:00:00,20190402,14,170,30,30,60,122,,89,0,50,6,4,10022,64,8.0,79,23.0,7,0,1,0,0,0,47876.0,58738.0,33.5
2198,2019-04-02 15:00:00,20190402,15,160,40,40,70,143,,100,9,154,0,0,10010,66,5.0,75,1.0,7,0,0,0,0,0,47106.0,59297.0,30.8
2199,2019-04-02 16:00:00,20190402,16,130,30,10,60,138,,89,6,72,0,0,10002,65,8.0,72,91.0,7,0,0,0,1,0,47041.0,62299.0,27.4
2200,2019-04-02 17:00:00,20190402,17,190,40,30,150,91,,79,0,2,8,70,10015,58,8.0,92,81.0,7,0,1,0,1,0,49826.0,64971.0,32.6
2201,2019-04-02 18:00:00,20190402,18,180,30,30,50,87,83.0,74,0,3,2,2,10015,60,8.0,91,23.0,7,0,1,0,0,0,51212.0,64495.0,36.2
2202,2019-04-02 19:00:00,20190402,19,160,20,30,40,82,,74,0,0,0,0,10016,56,8.0,94,10.0,7,0,0,0,0,0,51327.0,65307.0,37.66
2203,2019-04-02 20:00:00,20190402,20,190,30,20,40,87,,79,0,0,1,2,10017,50,8.0,94,81.0,7,0,1,0,0,0,52658.0,64520.0,37.56
2204,2019-04-02 21:00:00,20190402,21,220,40,40,70,82,,69,0,0,7,38,10016,62,8.0,91,23.0,7,0,1,0,0,0,50855.0,61982.0,37.0
2205,2019-04-02 22:00:00,20190402,22,210,30,40,60,78,,63,0,0,0,0,10020,61,8.0,89,,5,0,0,0,0,0,47521.0,57892.0,53.46
2206,2019-04-02 23:00:00,20190402,23,210,30,30,60,73,,57,0,0,0,0,10021,66,8.0,89,,5,0,0,0,0,0,43811.0,53679.0,56.56
2207,2019-04-03 00:00:00,20190402,24,220,40,50,80,73,68.0,48,0,0,0,0,10022,68,8.0,84,2.0,7,0,0,0,0,0,40709.0,50411.0,38.0
2208,2019-04-03 01:00:00,20190403,1,240,40,50,90,70,,42,0,0,0,0,10021,65,7.0,82,,5,0,0,0,0,0,38943.0,48621.0,33.0
2209,2019-04-03 02:00:00,20190403,2,210,40,30,90,51,,33,0,0,0,0,10020,70,8.0,87,,5,0,0,0,0,0,38294.0,47922.0,30.64
2210,2019-04-03 03:00:00,20190403,3,200,30,30,50,50,,32,0,0,0,0,10020,65,8.0,88,,5,0,0,0,0,0,38430.0,47592.0,12.0
2211,2019-04-03 04:00:00,20190403,4,180,20,20,40,47,,33,0,0,0,0,10020,60,8.0,90,,5,0,0,0,0,0,38897.0,47731.0,18.0
2212,2019-04-03 05:00:00,20190403,5,170,20,20,40,46,,34,0,0,0,0,10020,60,8.0,91,,5,0,0,0,0,0,41126.0,49153.0,23.33
2213,2019-04-03 06:00:00,20190403,6,160,20,20,30,45,30.0,35,0,6,0,0,10019,61,8.0,93,,5,0,0,0,0,0,47486.0,53705.0,39.66
2214,2019-04-03 07:00:00,20190403,7,140,20,20,30,53,,41,0,28,0,0,10019,63,8.0,91,,5,0,0,0,0,0,54996.0,61175.0,62.33
2215,2019-04-03 08:00:00,20190403,8,150,30,30,50,66,,47,5,69,0,0,10021,67,8.0,87,,5,0,0,0,0,0,60080.0,65772.0,58.9
2216,2019-04-03 09:00:00,20190403,9,140,40,40,60,79,,48,6,116,0,0,10021,71,8.0,80,,5,0,0,0,0,0,60731.0,66437.0,70.95
2217,2019-04-03 10:00:00,20190403,10,150,40,40,70,89,,40,4,141,0,0,10018,75,8.0,71,,5,0,0,0,0,0,59802.0,64949.0,60.93
2218,2019-04-03 11:00:00,20190403,11,150,50,60,90,90,,40,5,152,0,0,10014,75,8.0,70,,5,0,0,0,0,0,58673.0,64068.0,41.66
2219,2019-04-03 12:00:00,20190403,12,150,50,50,90,89,36.0,34,1,130,0,0,10009,80,8.0,68,,5,0,0,0,0,0,57764.0,62789.0,48.58
2220,2019-04-03 13:00:00,20190403,13,230,60,40,100,52,,27,0,71,2,7,10014,63,8.0,83,81.0,7,0,1,0,0,0,57328.0,62539.0,38.0
2221,2019-04-03 14:00:00,20190403,14,140,20,20,80,71,,50,0,48,6,11,10005,70,8.0,86,81.0,7,0,1,0,0,0,55760.0,63218.0,35.47
2222,2019-04-03 15:00:00,20190403,15,110,20,20,60,83,,41,1,84,5,4,10001,75,8.0,74,23.0,7,0,1,0,0,0,55505.0,63822.0,37.9
2223,2019-04-03 16:00:00,20190403,16,140,20,20,30,87,,49,6,80,0,0,10001,75,8.0,76,,5,0,0,0,0,0,56674.0,65420.0,41.85
2224,2019-04-03 17:00:00,20190403,17,0,30,0,120,63,,51,2,19,5,21,10002,65,8.0,92,23.0,7,0,1,0,0,0,59442.0,68044.0,49.93
2225,2019-04-03 18:00:00,20190403,18,80,10,10,30,62,51.0,52,7,20,0,0,9995,65,8.0,93,2.0,7,0,0,0,0,0,59028.0,66315.0,48.58
2226,2019-04-03 19:00:00,20190403,19,120,20,20,20,59,,55,0,1,0,0,10000,65,8.0,97,,5,0,0,0,0,0,58589.0,66055.0,49.95
2227,2019-04-03 20:00:00,20190403,20,120,20,10,30,58,,48,0,0,0,0,10003,65,8.0,93,,5,0,0,0,0,0,58942.0,64695.0,47.85
2228,2019-04-03 21:00:00,20190403,21,160,20,20,40,60,,40,0,0,0,0,10002,70,8.0,86,,5,0,0,0,0,0,56140.0,61930.0,42.87
2229,2019-04-03 22:00:00,20190403,22,190,20,10,50,48,,38,0,0,0,0,9999,65,8.0,93,,5,0,0,0,0,0,51889.0,58350.0,39.2
2230,2019-04-03 23:00:00,20190403,23,150,20,20,30,29,,28,0,0,0,0,9998,3,7.0,98,34.0,7,1,0,0,0,0,47582.0,54760.0,38.72
2231,2019-04-04 00:00:00,20190403,24,160,20,20,30,21,0.0,21,0,0,0,0,9996,5,7.0,99,32.0,7,1,0,0,0,0,44195.0,52092.0,28.63
2232,2019-04-04 01:00:00,20190404,1,130,20,20,30,16,,16,0,0,0,0,9989,4,4.0,100,34.0,7,1,0,0,0,0,42006.0,50077.0,26.91
2233,2019-04-04 02:00:00,20190404,2,140,20,20,30,11,,11,0,0,0,0,9994,2,7.0,100,34.0,7,1,0,0,0,0,40926.0,49590.0,22.04
2234,2019-04-04 03:00:00,20190404,3,150,20,20,30,14,,13,0,0,0,0,9987,4,8.0,99,32.0,7,1,0,0,0,0,40771.0,49890.0,15.25
